scope,replicate,policy,unit,group_value_aggregation,auc20,hit_count20,total_top_units,recall20,first_hit,hit_positions
hard_ood_40pct,4100,shuffled_neighbor_family_first_consensus,provenance_group,max,35,2,2,1.0,2,2;5
hard_ood_40pct,4101,shuffled_neighbor_family_first_consensus,provenance_group,max,18,2,2,1.0,6,6;18
hard_ood_40pct,4102,shuffled_neighbor_family_first_consensus,provenance_group,max,27,2,2,1.0,4,4;11
hard_ood_40pct,4103,shuffled_neighbor_family_first_consensus,provenance_group,max,34,2,2,1.0,1,1;7
hard_ood_40pct,4104,shuffled_neighbor_family_first_consensus,provenance_group,max,30,2,2,1.0,1,1;11
hard_ood_40pct,4105,shuffled_neighbor_family_first_consensus,provenance_group,max,28,2,2,1.0,3,3;11
hard_ood_40pct,4106,shuffled_neighbor_family_first_consensus,provenance_group,max,30,2,2,1.0,4,4;8
hard_ood_40pct,4107,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,4108,shuffled_neighbor_family_first_consensus,provenance_group,max,18,1,2,0.5,3,3
hard_ood_40pct,4109,shuffled_neighbor_family_first_consensus,provenance_group,max,20,1,2,0.5,1,1
hard_ood_40pct,4110,shuffled_neighbor_family_first_consensus,provenance_group,max,5,1,2,0.5,16,16
hard_ood_40pct,4111,shuffled_neighbor_family_first_consensus,provenance_group,max,30,2,2,1.0,4,4;8
hard_ood_40pct,4112,shuffled_neighbor_family_first_consensus,provenance_group,max,20,2,2,1.0,5,5;17
hard_ood_40pct,4113,shuffled_neighbor_family_first_consensus,provenance_group,max,32,2,2,1.0,3,3;7
hard_ood_40pct,4114,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,4115,shuffled_neighbor_family_first_consensus,provenance_group,max,25,2,2,1.0,1,1;16
hard_ood_40pct,4116,shuffled_neighbor_family_first_consensus,provenance_group,max,8,1,2,0.5,13,13
hard_ood_40pct,4117,shuffled_neighbor_family_first_consensus,provenance_group,max,28,2,2,1.0,3,3;11
hard_ood_40pct,4118,shuffled_neighbor_family_first_consensus,provenance_group,max,22,2,2,1.0,2,2;18
hard_ood_40pct,4119,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,4120,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,4121,shuffled_neighbor_family_first_consensus,provenance_group,max,4,2,2,1.0,18,18;20
hard_ood_40pct,4122,shuffled_neighbor_family_first_consensus,provenance_group,max,21,2,2,1.0,4,4;17
hard_ood_40pct,4123,shuffled_neighbor_family_first_consensus,provenance_group,max,11,2,2,1.0,14,14;17
hard_ood_40pct,4124,shuffled_neighbor_family_first_consensus,provenance_group,max,5,1,2,0.5,16,16
hard_ood_40pct,4125,shuffled_neighbor_family_first_consensus,provenance_group,max,25,2,2,1.0,1,1;16
hard_ood_40pct,4126,shuffled_neighbor_family_first_consensus,provenance_group,max,29,2,2,1.0,4,4;9
hard_ood_40pct,4127,shuffled_neighbor_family_first_consensus,provenance_group,max,36,2,2,1.0,1,1;5
hard_ood_40pct,4128,shuffled_neighbor_family_first_consensus,provenance_group,max,21,2,2,1.0,3,3;18
hard_ood_40pct,4129,shuffled_neighbor_family_first_consensus,provenance_group,max,7,1,2,0.5,14,14
hard_ood_40pct,4130,shuffled_neighbor_family_first_consensus,provenance_group,max,26,2,2,1.0,7,7;9
hard_ood_40pct,4131,shuffled_neighbor_family_first_consensus,provenance_group,max,8,1,2,0.5,13,13
hard_ood_40pct,4132,shuffled_neighbor_family_first_consensus,provenance_group,max,18,1,2,0.5,3,3
hard_ood_40pct,4133,shuffled_neighbor_family_first_consensus,provenance_group,max,22,2,2,1.0,2,2;18
hard_ood_40pct,4134,shuffled_neighbor_family_first_consensus,provenance_group,max,12,1,2,0.5,9,9
hard_ood_40pct,4135,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,4136,shuffled_neighbor_family_first_consensus,provenance_group,max,30,2,2,1.0,2,2;10
hard_ood_40pct,4137,shuffled_neighbor_family_first_consensus,provenance_group,max,11,1,2,0.5,10,10
hard_ood_40pct,4138,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,2,0.5,5,5
hard_ood_40pct,4139,shuffled_neighbor_family_first_consensus,provenance_group,max,3,1,2,0.5,18,18
hard_ood_40pct,4140,shuffled_neighbor_family_first_consensus,provenance_group,max,24,2,2,1.0,5,5;13
hard_ood_40pct,4141,shuffled_neighbor_family_first_consensus,provenance_group,max,30,2,2,1.0,2,2;10
hard_ood_40pct,4142,shuffled_neighbor_family_first_consensus,provenance_group,max,13,2,2,1.0,10,10;19
hard_ood_40pct,4143,shuffled_neighbor_family_first_consensus,provenance_group,max,23,2,2,1.0,3,3;16
hard_ood_40pct,4144,shuffled_neighbor_family_first_consensus,provenance_group,max,20,1,2,0.5,1,1
hard_ood_40pct,4145,shuffled_neighbor_family_first_consensus,provenance_group,max,9,1,2,0.5,12,12
hard_ood_40pct,4146,shuffled_neighbor_family_first_consensus,provenance_group,max,5,1,2,0.5,16,16
hard_ood_40pct,4147,shuffled_neighbor_family_first_consensus,provenance_group,max,18,1,2,0.5,3,3
hard_ood_40pct,4148,shuffled_neighbor_family_first_consensus,provenance_group,max,22,2,2,1.0,3,3;17
hard_ood_40pct,4149,shuffled_neighbor_family_first_consensus,provenance_group,max,16,2,2,1.0,7,7;19
hard_ood_40pct,4150,shuffled_neighbor_family_first_consensus,provenance_group,max,13,1,2,0.5,8,8
hard_ood_40pct,4151,shuffled_neighbor_family_first_consensus,provenance_group,max,20,1,2,0.5,1,1
hard_ood_40pct,4152,shuffled_neighbor_family_first_consensus,provenance_group,max,6,1,2,0.5,15,15
hard_ood_40pct,4153,shuffled_neighbor_family_first_consensus,provenance_group,max,35,2,2,1.0,2,2;5
hard_ood_40pct,4154,shuffled_neighbor_family_first_consensus,provenance_group,max,27,2,2,1.0,6,6;9
hard_ood_40pct,4155,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,4156,shuffled_neighbor_family_first_consensus,provenance_group,max,18,1,2,0.5,3,3
hard_ood_40pct,4157,shuffled_neighbor_family_first_consensus,provenance_group,max,36,2,2,1.0,1,1;5
hard_ood_40pct,4158,shuffled_neighbor_family_first_consensus,provenance_group,max,27,2,2,1.0,3,3;12
hard_ood_40pct,4159,shuffled_neighbor_family_first_consensus,provenance_group,max,29,2,2,1.0,5,5;8
hard_ood_40pct,4160,shuffled_neighbor_family_first_consensus,provenance_group,max,7,1,2,0.5,14,14
hard_ood_40pct,4161,shuffled_neighbor_family_first_consensus,provenance_group,max,13,1,2,0.5,8,8
hard_ood_40pct,4162,shuffled_neighbor_family_first_consensus,provenance_group,max,17,2,2,1.0,7,7;18
hard_ood_40pct,4163,shuffled_neighbor_family_first_consensus,provenance_group,max,32,2,2,1.0,2,2;8
hard_ood_40pct,4164,shuffled_neighbor_family_first_consensus,provenance_group,max,25,2,2,1.0,6,6;11
hard_ood_40pct,4165,shuffled_neighbor_family_first_consensus,provenance_group,max,7,1,2,0.5,14,14
hard_ood_40pct,4166,shuffled_neighbor_family_first_consensus,provenance_group,max,28,2,2,1.0,4,4;10
hard_ood_40pct,4167,shuffled_neighbor_family_first_consensus,provenance_group,max,20,1,2,0.5,1,1
hard_ood_40pct,4168,shuffled_neighbor_family_first_consensus,provenance_group,max,33,2,2,1.0,3,3;6
hard_ood_40pct,4169,shuffled_neighbor_family_first_consensus,provenance_group,max,10,1,2,0.5,11,11
hard_ood_40pct,4170,shuffled_neighbor_family_first_consensus,provenance_group,max,16,2,2,1.0,11,11;15
hard_ood_40pct,4171,shuffled_neighbor_family_first_consensus,provenance_group,max,14,1,2,0.5,7,7
hard_ood_40pct,4172,shuffled_neighbor_family_first_consensus,provenance_group,max,32,2,2,1.0,4,4;6
hard_ood_40pct,4173,shuffled_neighbor_family_first_consensus,provenance_group,max,0,0,2,0.0,21,
hard_ood_40pct,4174,shuffled_neighbor_family_first_consensus,provenance_group,max,15,1,2,0.5,6,6
hard_ood_40pct,4175,shuffled_neighbor_family_first_consensus,provenance_group,max,19,2,2,1.0,8,8;15
hard_ood_40pct,4176,shuffled_neighbor_family_first_consensus,provenance_group,max,20,2,2,1.0,2,2;20
hard_ood_40pct,4177,shuffled_neighbor_family_first_consensus,provenance_group,max,22,2,2,1.0,7,7;13
hard_ood_40pct,4178,shuffled_neighbor_family_first_consensus,provenance_group,max,17,2,2,1.0,6,6;19
hard_ood_40pct,4179,shuffled_neighbor_family_first_consensus,provenance_group,max,32,2,2,1.0,1,1;9
hard_ood_40pct,4180,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,4181,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,2,0.5,5,5
hard_ood_40pct,4182,shuffled_neighbor_family_first_consensus,provenance_group,max,26,2,2,1.0,7,7;9
hard_ood_40pct,4183,shuffled_neighbor_family_first_consensus,provenance_group,max,30,2,2,1.0,1,1;11
hard_ood_40pct,4184,shuffled_neighbor_family_first_consensus,provenance_group,max,25,2,2,1.0,1,1;16
hard_ood_40pct,4185,shuffled_neighbor_family_first_consensus,provenance_group,max,13,1,2,0.5,8,8
hard_ood_40pct,4186,shuffled_neighbor_family_first_consensus,provenance_group,max,4,1,2,0.5,17,17
hard_ood_40pct,4187,shuffled_neighbor_family_first_consensus,provenance_group,max,22,2,2,1.0,6,6;14
hard_ood_40pct,4188,shuffled_neighbor_family_first_consensus,provenance_group,max,22,2,2,1.0,9,9;11
hard_ood_40pct,4189,shuffled_neighbor_family_first_consensus,provenance_group,max,11,1,2,0.5,10,10
hard_ood_40pct,4190,shuffled_neighbor_family_first_consensus,provenance_group,max,18,1,2,0.5,3,3
hard_ood_40pct,4191,shuffled_neighbor_family_first_consensus,provenance_group,max,24,2,2,1.0,4,4;14
hard_ood_40pct,4192,shuffled_neighbor_family_first_consensus,provenance_group,max,27,2,2,1.0,6,6;9
hard_ood_40pct,4193,shuffled_neighbor_family_first_consensus,provenance_group,max,8,1,2,0.5,13,13
hard_ood_40pct,4194,shuffled_neighbor_family_first_consensus,provenance_group,max,0,0,2,0.0,21,
hard_ood_40pct,4195,shuffled_neighbor_family_first_consensus,provenance_group,max,29,2,2,1.0,2,2;11
hard_ood_40pct,4196,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,4197,shuffled_neighbor_family_first_consensus,provenance_group,max,9,1,2,0.5,12,12
hard_ood_40pct,4198,shuffled_neighbor_family_first_consensus,provenance_group,max,39,2,2,1.0,1,1;2
hard_ood_40pct,4199,shuffled_neighbor_family_first_consensus,provenance_group,max,17,1,2,0.5,4,4
hard_ood_40pct,4200,shuffled_neighbor_family_first_consensus,provenance_group,max,34,2,2,1.0,3,3;5
hard_ood_40pct,4201,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,2,0.5,5,5
hard_ood_40pct,4202,shuffled_neighbor_family_first_consensus,provenance_group,max,20,1,2,0.5,1,1
hard_ood_40pct,4203,shuffled_neighbor_family_first_consensus,provenance_group,max,23,2,2,1.0,5,5;14
hard_ood_40pct,4204,shuffled_neighbor_family_first_consensus,provenance_group,max,26,2,2,1.0,2,2;14
hard_ood_40pct,4205,shuffled_neighbor_family_first_consensus,provenance_group,max,35,2,2,1.0,2,2;5
hard_ood_40pct,4206,shuffled_neighbor_family_first_consensus,provenance_group,max,24,2,2,1.0,7,7;11
hard_ood_40pct,4207,shuffled_neighbor_family_first_consensus,provenance_group,max,25,2,2,1.0,2,2;15
hard_ood_40pct,4208,shuffled_neighbor_family_first_consensus,provenance_group,max,14,2,2,1.0,10,10;18
hard_ood_40pct,4209,shuffled_neighbor_family_first_consensus,provenance_group,max,20,2,2,1.0,5,5;17
hard_ood_40pct,4210,shuffled_neighbor_family_first_consensus,provenance_group,max,24,2,2,1.0,5,5;13
hard_ood_40pct,4211,shuffled_neighbor_family_first_consensus,provenance_group,max,13,1,2,0.5,8,8
hard_ood_40pct,4212,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,2,0.5,5,5
hard_ood_40pct,4213,shuffled_neighbor_family_first_consensus,provenance_group,max,27,2,2,1.0,3,3;12
hard_ood_40pct,4214,shuffled_neighbor_family_first_consensus,provenance_group,max,24,2,2,1.0,4,4;14
hard_ood_40pct,4215,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,4216,shuffled_neighbor_family_first_consensus,provenance_group,max,15,1,2,0.5,6,6
hard_ood_40pct,4217,shuffled_neighbor_family_first_consensus,provenance_group,max,13,1,2,0.5,8,8
hard_ood_40pct,4218,shuffled_neighbor_family_first_consensus,provenance_group,max,28,2,2,1.0,1,1;13
hard_ood_40pct,4219,shuffled_neighbor_family_first_consensus,provenance_group,max,18,1,2,0.5,3,3
hard_ood_40pct,4220,shuffled_neighbor_family_first_consensus,provenance_group,max,27,2,2,1.0,7,7;8
hard_ood_40pct,4221,shuffled_neighbor_family_first_consensus,provenance_group,max,20,2,2,1.0,3,3;19
hard_ood_40pct,4222,shuffled_neighbor_family_first_consensus,provenance_group,max,21,2,2,1.0,6,6;15
hard_ood_40pct,4223,shuffled_neighbor_family_first_consensus,provenance_group,max,10,1,2,0.5,11,11
hard_ood_40pct,4224,shuffled_neighbor_family_first_consensus,provenance_group,max,12,1,2,0.5,9,9
hard_ood_40pct,4225,shuffled_neighbor_family_first_consensus,provenance_group,max,22,2,2,1.0,1,1;19
hard_ood_40pct,4226,shuffled_neighbor_family_first_consensus,provenance_group,max,28,2,2,1.0,3,3;11
hard_ood_40pct,4227,shuffled_neighbor_family_first_consensus,provenance_group,max,24,2,2,1.0,5,5;13
hard_ood_40pct,4228,shuffled_neighbor_family_first_consensus,provenance_group,max,12,1,2,0.5,9,9
hard_ood_40pct,4229,shuffled_neighbor_family_first_consensus,provenance_group,max,20,2,2,1.0,9,9;13
hard_ood_40pct,4230,shuffled_neighbor_family_first_consensus,provenance_group,max,5,1,2,0.5,16,16
hard_ood_40pct,4231,shuffled_neighbor_family_first_consensus,provenance_group,max,19,2,2,1.0,11,11;12
hard_ood_40pct,4232,shuffled_neighbor_family_first_consensus,provenance_group,max,24,2,2,1.0,7,7;11
hard_ood_40pct,4233,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,4234,shuffled_neighbor_family_first_consensus,provenance_group,max,8,1,2,0.5,13,13
hard_ood_40pct,4235,shuffled_neighbor_family_first_consensus,provenance_group,max,35,2,2,1.0,1,1;6
hard_ood_40pct,4236,shuffled_neighbor_family_first_consensus,provenance_group,max,21,2,2,1.0,4,4;17
hard_ood_40pct,4237,shuffled_neighbor_family_first_consensus,provenance_group,max,17,1,2,0.5,4,4
hard_ood_40pct,4238,shuffled_neighbor_family_first_consensus,provenance_group,max,33,2,2,1.0,3,3;6
hard_ood_40pct,4239,shuffled_neighbor_family_first_consensus,provenance_group,max,3,1,2,0.5,18,18
hard_ood_40pct,4240,shuffled_neighbor_family_first_consensus,provenance_group,max,17,1,2,0.5,4,4
hard_ood_40pct,4241,shuffled_neighbor_family_first_consensus,provenance_group,max,12,1,2,0.5,9,9
hard_ood_40pct,4242,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,4243,shuffled_neighbor_family_first_consensus,provenance_group,max,21,2,2,1.0,4,4;17
hard_ood_40pct,4244,shuffled_neighbor_family_first_consensus,provenance_group,max,14,1,2,0.5,7,7
hard_ood_40pct,4245,shuffled_neighbor_family_first_consensus,provenance_group,max,21,2,2,1.0,2,2;19
hard_ood_40pct,4246,shuffled_neighbor_family_first_consensus,provenance_group,max,36,2,2,1.0,1,1;5
hard_ood_40pct,4247,shuffled_neighbor_family_first_consensus,provenance_group,max,26,2,2,1.0,7,7;9
hard_ood_40pct,4248,shuffled_neighbor_family_first_consensus,provenance_group,max,29,2,2,1.0,1,1;12
hard_ood_40pct,4249,shuffled_neighbor_family_first_consensus,provenance_group,max,15,1,2,0.5,6,6
hard_ood_40pct,4250,shuffled_neighbor_family_first_consensus,provenance_group,max,4,1,2,0.5,17,17
hard_ood_40pct,4251,shuffled_neighbor_family_first_consensus,provenance_group,max,13,2,2,1.0,14,14;15
hard_ood_40pct,4252,shuffled_neighbor_family_first_consensus,provenance_group,max,13,1,2,0.5,8,8
hard_ood_40pct,4253,shuffled_neighbor_family_first_consensus,provenance_group,max,24,2,2,1.0,3,3;15
hard_ood_40pct,4254,shuffled_neighbor_family_first_consensus,provenance_group,max,18,1,2,0.5,3,3
hard_ood_40pct,4255,shuffled_neighbor_family_first_consensus,provenance_group,max,24,2,2,1.0,5,5;13
hard_ood_40pct,4256,shuffled_neighbor_family_first_consensus,provenance_group,max,25,2,2,1.0,3,3;14
hard_ood_40pct,4257,shuffled_neighbor_family_first_consensus,provenance_group,max,21,2,2,1.0,7,7;14
hard_ood_40pct,4258,shuffled_neighbor_family_first_consensus,provenance_group,max,30,2,2,1.0,4,4;8
hard_ood_40pct,4259,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,2,0.5,5,5
hard_ood_40pct,4260,shuffled_neighbor_family_first_consensus,provenance_group,max,17,1,2,0.5,4,4
hard_ood_40pct,4261,shuffled_neighbor_family_first_consensus,provenance_group,max,17,1,2,0.5,4,4
hard_ood_40pct,4262,shuffled_neighbor_family_first_consensus,provenance_group,max,3,1,2,0.5,18,18
hard_ood_40pct,4263,shuffled_neighbor_family_first_consensus,provenance_group,max,25,2,2,1.0,1,1;16
hard_ood_40pct,4264,shuffled_neighbor_family_first_consensus,provenance_group,max,12,1,2,0.5,9,9
hard_ood_40pct,4265,shuffled_neighbor_family_first_consensus,provenance_group,max,21,2,2,1.0,1,1;20
hard_ood_40pct,4266,shuffled_neighbor_family_first_consensus,provenance_group,max,31,2,2,1.0,1,1;10
hard_ood_40pct,4267,shuffled_neighbor_family_first_consensus,provenance_group,max,17,1,2,0.5,4,4
hard_ood_40pct,4268,shuffled_neighbor_family_first_consensus,provenance_group,max,14,1,2,0.5,7,7
hard_ood_40pct,4269,shuffled_neighbor_family_first_consensus,provenance_group,max,4,1,2,0.5,17,17
hard_ood_40pct,4270,shuffled_neighbor_family_first_consensus,provenance_group,max,16,2,2,1.0,7,7;19
hard_ood_40pct,4271,shuffled_neighbor_family_first_consensus,provenance_group,max,14,1,2,0.5,7,7
hard_ood_40pct,4272,shuffled_neighbor_family_first_consensus,provenance_group,max,14,1,2,0.5,7,7
hard_ood_40pct,4273,shuffled_neighbor_family_first_consensus,provenance_group,max,20,1,2,0.5,1,1
hard_ood_40pct,4274,shuffled_neighbor_family_first_consensus,provenance_group,max,18,2,2,1.0,4,4;20
hard_ood_40pct,4275,shuffled_neighbor_family_first_consensus,provenance_group,max,19,2,2,1.0,4,4;19
hard_ood_40pct,4276,shuffled_neighbor_family_first_consensus,provenance_group,max,33,2,2,1.0,3,3;6
hard_ood_40pct,4277,shuffled_neighbor_family_first_consensus,provenance_group,max,15,1,2,0.5,6,6
hard_ood_40pct,4278,shuffled_neighbor_family_first_consensus,provenance_group,max,16,2,2,1.0,10,10;16
hard_ood_40pct,4279,shuffled_neighbor_family_first_consensus,provenance_group,max,38,2,2,1.0,1,1;3
hard_ood_40pct,4280,shuffled_neighbor_family_first_consensus,provenance_group,max,23,2,2,1.0,7,7;12
hard_ood_40pct,4281,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,2,0.5,5,5
hard_ood_40pct,4282,shuffled_neighbor_family_first_consensus,provenance_group,max,26,2,2,1.0,6,6;10
hard_ood_40pct,4283,shuffled_neighbor_family_first_consensus,provenance_group,max,13,2,2,1.0,12,12;17
hard_ood_40pct,4284,shuffled_neighbor_family_first_consensus,provenance_group,max,24,2,2,1.0,6,6;12
hard_ood_40pct,4285,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,4286,shuffled_neighbor_family_first_consensus,provenance_group,max,13,1,2,0.5,8,8
hard_ood_40pct,4287,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,4288,shuffled_neighbor_family_first_consensus,provenance_group,max,12,1,2,0.5,9,9
hard_ood_40pct,4289,shuffled_neighbor_family_first_consensus,provenance_group,max,32,2,2,1.0,1,1;9
hard_ood_40pct,4290,shuffled_neighbor_family_first_consensus,provenance_group,max,18,1,2,0.5,3,3
hard_ood_40pct,4291,shuffled_neighbor_family_first_consensus,provenance_group,max,15,1,2,0.5,6,6
hard_ood_40pct,4292,shuffled_neighbor_family_first_consensus,provenance_group,max,13,1,2,0.5,8,8
hard_ood_40pct,4293,shuffled_neighbor_family_first_consensus,provenance_group,max,13,1,2,0.5,8,8
hard_ood_40pct,4294,shuffled_neighbor_family_first_consensus,provenance_group,max,11,1,2,0.5,10,10
hard_ood_40pct,4295,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,4296,shuffled_neighbor_family_first_consensus,provenance_group,max,10,1,2,0.5,11,11
hard_ood_40pct,4297,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,4298,shuffled_neighbor_family_first_consensus,provenance_group,max,12,1,2,0.5,9,9
hard_ood_40pct,4299,shuffled_neighbor_family_first_consensus,provenance_group,max,9,1,2,0.5,12,12
hard_ood_40pct,4300,shuffled_neighbor_family_first_consensus,provenance_group,max,34,2,2,1.0,2,2;6
hard_ood_40pct,4301,shuffled_neighbor_family_first_consensus,provenance_group,max,14,1,2,0.5,7,7
hard_ood_40pct,4302,shuffled_neighbor_family_first_consensus,provenance_group,max,12,1,2,0.5,9,9
hard_ood_40pct,4303,shuffled_neighbor_family_first_consensus,provenance_group,max,13,1,2,0.5,8,8
hard_ood_40pct,4304,shuffled_neighbor_family_first_consensus,provenance_group,max,12,1,2,0.5,9,9
hard_ood_40pct,4305,shuffled_neighbor_family_first_consensus,provenance_group,max,20,2,2,1.0,5,5;17
hard_ood_40pct,4306,shuffled_neighbor_family_first_consensus,provenance_group,max,31,2,2,1.0,1,1;10
hard_ood_40pct,4307,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,4308,shuffled_neighbor_family_first_consensus,provenance_group,max,19,2,2,1.0,6,6;17
hard_ood_40pct,4309,shuffled_neighbor_family_first_consensus,provenance_group,max,12,1,2,0.5,9,9
hard_ood_40pct,4310,shuffled_neighbor_family_first_consensus,provenance_group,max,15,2,2,1.0,12,12;15
hard_ood_40pct,4311,shuffled_neighbor_family_first_consensus,provenance_group,max,21,2,2,1.0,3,3;18
hard_ood_40pct,4312,shuffled_neighbor_family_first_consensus,provenance_group,max,21,2,2,1.0,7,7;14
hard_ood_40pct,4313,shuffled_neighbor_family_first_consensus,provenance_group,max,23,2,2,1.0,5,5;14
hard_ood_40pct,4314,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,2,0.5,5,5
hard_ood_40pct,4315,shuffled_neighbor_family_first_consensus,provenance_group,max,20,1,2,0.5,1,1
hard_ood_40pct,4316,shuffled_neighbor_family_first_consensus,provenance_group,max,18,2,2,1.0,11,11;13
hard_ood_40pct,4317,shuffled_neighbor_family_first_consensus,provenance_group,max,20,1,2,0.5,1,1
hard_ood_40pct,4318,shuffled_neighbor_family_first_consensus,provenance_group,max,20,1,2,0.5,1,1
hard_ood_40pct,4319,shuffled_neighbor_family_first_consensus,provenance_group,max,21,2,2,1.0,7,7;14
hard_ood_40pct,4320,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,4321,shuffled_neighbor_family_first_consensus,provenance_group,max,38,2,2,1.0,1,1;3
hard_ood_40pct,4322,shuffled_neighbor_family_first_consensus,provenance_group,max,13,1,2,0.5,8,8
hard_ood_40pct,4323,shuffled_neighbor_family_first_consensus,provenance_group,max,10,1,2,0.5,11,11
hard_ood_40pct,4324,shuffled_neighbor_family_first_consensus,provenance_group,max,15,2,2,1.0,9,9;18
hard_ood_40pct,4325,shuffled_neighbor_family_first_consensus,provenance_group,max,33,2,2,1.0,4,4;5
hard_ood_40pct,4326,shuffled_neighbor_family_first_consensus,provenance_group,max,18,1,2,0.5,3,3
hard_ood_40pct,4327,shuffled_neighbor_family_first_consensus,provenance_group,max,2,1,2,0.5,19,19
hard_ood_40pct,4328,shuffled_neighbor_family_first_consensus,provenance_group,max,15,1,2,0.5,6,6
hard_ood_40pct,4329,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,4330,shuffled_neighbor_family_first_consensus,provenance_group,max,34,2,2,1.0,1,1;7
hard_ood_40pct,4331,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,2,0.5,5,5
hard_ood_40pct,4332,shuffled_neighbor_family_first_consensus,provenance_group,max,29,2,2,1.0,2,2;11
hard_ood_40pct,4333,shuffled_neighbor_family_first_consensus,provenance_group,max,31,2,2,1.0,2,2;9
hard_ood_40pct,4334,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,2,0.5,5,5
hard_ood_40pct,4335,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,4336,shuffled_neighbor_family_first_consensus,provenance_group,max,14,1,2,0.5,7,7
hard_ood_40pct,4337,shuffled_neighbor_family_first_consensus,provenance_group,max,9,1,2,0.5,12,12
hard_ood_40pct,4338,shuffled_neighbor_family_first_consensus,provenance_group,max,32,2,2,1.0,4,4;6
hard_ood_40pct,4339,shuffled_neighbor_family_first_consensus,provenance_group,max,30,2,2,1.0,5,5;7
hard_ood_40pct,4340,shuffled_neighbor_family_first_consensus,provenance_group,max,19,2,2,1.0,9,9;14
hard_ood_40pct,4341,shuffled_neighbor_family_first_consensus,provenance_group,max,20,1,2,0.5,1,1
hard_ood_40pct,4342,shuffled_neighbor_family_first_consensus,provenance_group,max,27,2,2,1.0,3,3;12
hard_ood_40pct,4343,shuffled_neighbor_family_first_consensus,provenance_group,max,27,2,2,1.0,6,6;9
hard_ood_40pct,4344,shuffled_neighbor_family_first_consensus,provenance_group,max,29,2,2,1.0,2,2;11
hard_ood_40pct,4345,shuffled_neighbor_family_first_consensus,provenance_group,max,18,2,2,1.0,5,5;19
hard_ood_40pct,4346,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,2,0.5,5,5
hard_ood_40pct,4347,shuffled_neighbor_family_first_consensus,provenance_group,max,14,2,2,1.0,8,8;20
hard_ood_40pct,4348,shuffled_neighbor_family_first_consensus,provenance_group,max,20,1,2,0.5,1,1
hard_ood_40pct,4349,shuffled_neighbor_family_first_consensus,provenance_group,max,4,1,2,0.5,17,17
hard_ood_40pct,4350,shuffled_neighbor_family_first_consensus,provenance_group,max,7,1,2,0.5,14,14
hard_ood_40pct,4351,shuffled_neighbor_family_first_consensus,provenance_group,max,14,1,2,0.5,7,7
hard_ood_40pct,4352,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,2,0.5,5,5
hard_ood_40pct,4353,shuffled_neighbor_family_first_consensus,provenance_group,max,17,1,2,0.5,4,4
hard_ood_40pct,4354,shuffled_neighbor_family_first_consensus,provenance_group,max,13,1,2,0.5,8,8
hard_ood_40pct,4355,shuffled_neighbor_family_first_consensus,provenance_group,max,20,1,2,0.5,1,1
hard_ood_40pct,4356,shuffled_neighbor_family_first_consensus,provenance_group,max,17,2,2,1.0,9,9;16
hard_ood_40pct,4357,shuffled_neighbor_family_first_consensus,provenance_group,max,29,2,2,1.0,1,1;12
